"ID","Gene.title","Gene.symbol","Gene.ID","Nucleotide.Title","GI","GenBank.Accession","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"211430_s_at","immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 2 (G2m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)","IGHV4-31///IGHM///IGHG2///IGHG1","28396///3507///3501///3500","Human (hybridoma H210) anti-hepatitis A IgG variable region, constant region, complementarity-determining regions mRNA, complete cds","185361","M87789","14q32.33///14q32.33///14q32.33///14q32.33","Chromosome 14, NC_000014.8 (106805207..106805644, complement)///Chromosome 14, NC_000014.8 (106318298..106322322, complement)///Chromosome 14, NC_000014.8 (106109540..106111126, complement)///Chromosome 14, NC_000014.8 (106207810..106209407, complement)","antigen binding///antigen binding///antigen binding///protein binding","immune response///Fc-gamma receptor signaling pathway involved in phagocytosis///complement activation///complement activation, classical pathway///immune response///innate immune response///Fc-gamma receptor signaling pathway involved in phagocytosis///complement activation///complement activation, classical pathway///immune response///innate immune response","extracellular region///integral to membrane///membrane///plasma membrane///extracellular region///membrane///extracellular region///membrane","GO:0003823///GO:0003823///GO:0003823///GO:0005515","GO:0006955///GO:0038096///GO:0006956///GO:0006958///GO:0006955///GO:0045087///GO:0038096///GO:0006956///GO:0006958///GO:0006955///GO:0045087","GO:0005576///GO:0016021///GO:0016020///GO:0005886///GO:0005576///GO:0016020///GO:0005576///GO:0016020",-501.971957671958,224.132352941176,-4.17657088900694,0.000204143589284894,0.037840896514041,-4.53337316220331
"218870_at","Rho GTPase activating protein 15","ARHGAP15","55843","Homo sapiens Rho GTPase activating protein 15 (ARHGAP15), mRNA","188497641","NM_018460","2q22.2-q22.3","Chromosome 2, NC_000002.11 (143886899..144525921)","Rac GTPase activator activity///phospholipid binding","positive regulation of Rac GTPase activity///regulation of cell shape///regulation of small GTPase mediated signal transduction///small GTPase mediated signal transduction","cytosol///membrane","GO:0030675///GO:0005543","GO:0032855///GO:0008360///GO:0051056///GO:0007264","GO:0005829///GO:0016020",-587.153968253968,1340.47352941176,-4.17184234819485,0.00020692769372981,0.037840896514041,-4.53347329456321
"210140_at","cystatin F (leukocystatin)","CST7","8530","Homo sapiens leukocystatin mRNA, complete cds","3252857","AF031824","20p11.21","Chromosome 20, NC_000020.10 (24929866..24940564)","cysteine-type endopeptidase inhibitor activity///endopeptidase inhibitor activity","immune response///negative regulation of endopeptidase activity","cytoplasm///extracellular region","GO:0004869///GO:0004866","GO:0006955///GO:0010951","GO:0005737///GO:0005576",-971.084656084656,705.758823529412,-4.17030844654238,0.000207838815967715,0.037840896514041,-4.53350578595727
"202436_s_at","cytochrome P450, family 1, subfamily B, polypeptide 1","CYP1B1","1545","AU144855 HEMBA1 Homo sapiens cDNA clone HEMBA1003161 3-, mRNA sequence","11006376","AU144855","2p22.2","Chromosome 2, NC_000002.11 (38294746..38303323, complement)","aromatase activity///electron carrier activity///heme binding///heme binding///iron ion binding///monooxygenase activity///oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen///oxygen binding","angiogenesis///arachidonic acid metabolic process///cellular aromatic compound metabolic process///endothelial cell migration///endothelial cell-cell adhesion///epoxygenase P450 pathway///omega-hydroxylase P450 pathway///oxidation-reduction process///response to toxic substance///retina vasculature development in camera-type eye///small molecule metabolic process///steroid metabolic process///sterol metabolic process///toxin metabolic process///visual perception///xenobiotic metabolic process///xenobiotic metabolic process","endoplasmic reticulum membrane","GO:0070330///GO:0009055///GO:0020037///GO:0020037///GO:0005506///GO:0004497///GO:0016712///GO:0019825","GO:0001525///GO:0019369///GO:0006725///GO:0043542///GO:0071603///GO:0019373///GO:0097267///GO:0055114///GO:0009636///GO:0061298///GO:0044281///GO:0008202///GO:0016125///GO:0009404///GO:0007601///GO:0006805///GO:0006805","GO:0005789",-954.967195767196,537.729411764706,-4.16834237126656,0.000209012404915762,0.037840896514041,-4.53354743833864
"208451_s_at","complement component 4B (Chido blood group)///complement component 4A (Rodgers blood group)","C4B///C4A","721///720","Homo sapiens complement component 4B (Chido blood group) (C4B), mRNA","178557738","NM_001002029","6p21.3///6p21.3","Chromosome 6, NC_000006.11 (31982572..32003195)///Chromosome 6, NC_000006.11 (31949834..31970457)","endopeptidase inhibitor activity///endopeptidase inhibitor activity","complement activation///complement activation, classical pathway///inflammatory response///innate immune response///regulation of complement activation///complement activation///complement activation, classical pathway///inflammatory response///innate immune response///regulation of complement activation","extracellular region///extracellular space///plasma membrane///extracellular region///extracellular space///plasma membrane","GO:0004866///GO:0004866","GO:0006956///GO:0006958///GO:0006954///GO:0045087///GO:0030449///GO:0006956///GO:0006958///GO:0006954///GO:0045087///GO:0030449","GO:0005576///GO:0005615///GO:0005886///GO:0005576///GO:0005615///GO:0005886",-351.28835978836,368.85,-4.16582249877819,0.000210526080405918,0.037840896514041,-4.53360083404827
"211637_x_at","immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 4-31///immunoglobulin heavy variable 4-59///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1","IGHV3-23///IGHV4-31///IGHV4-59///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1","28442///28396///28392///3507///3503///3502///3500///3495///3494///3493","Human Ig rearranged gamma-chain, V-DXP'4-JH6c, complete cds","385218","L23516","14q32.33///14q32.33///14q32.33///14q32.33///14q32.33///14q32.33///14q32.33///14q32.33///14q32.33///14q32.33","Chromosome 14, NC_000014.8 (106725199..106725654, complement)///Chromosome 14, NC_000014.8 (106805207..106805644, complement)///Chromosome 14, NC_000014.8 (107083254..107083685, complement)///Chromosome 14, NC_000014.8 (106318298..106322322, complement)///Chromosome 14, NC_000014.8 (106090813..106092402, complement)///Chromosome 14, NC_000014.8 (106232251..106237742, complement)///Chromosome 14, NC_000014.8 (106207810..106209407, complement)///Chromosome 14, NC_000014.8 (106304737..106312010, complement)///Chromosome 14, NC_000014.8 (106053274..106054731, complement)///Chromosome 14, NC_000014.8 (106173505..106175001, complement)","antigen binding///antigen binding///antigen binding///antigen binding///antigen binding///protein binding///antigen binding///antigen binding///antigen binding","Fc-epsilon receptor signaling pathway///Fc-gamma receptor signaling pathway involved in phagocytosis///complement activation///complement activation, classical pathway///immune response///innate immune response///regulation of immune response///immune response///Fc-gamma receptor signaling pathway involved in phagocytosis///complement activation///complement activation, classical pathway///immune response///innate immune response///Fc-gamma receptor signaling pathway involved in phagocytosis///complement activation///complement activation, classical pathway///immune response///innate immune response///Fc-gamma receptor signaling pathway involved in phagocytosis///complement activation///complement activation, classical pathway///immune response///innate immune response///immune response///immune response///immune response///protein-chromophore linkage","extracellular region///extracellular region///plasma membrane///extracellular region///integral to membrane///membrane///plasma membrane///extracellular region///membrane///extracellular region///membrane///extracellular region///membrane///extracellular region///integral to membrane///plasma membrane///extracellular region///membrane///extracellular region","GO:0003823///GO:0003823///GO:0003823///GO:0003823///GO:0003823///GO:0005515///GO:0003823///GO:0003823///GO:0003823","GO:0038095///GO:0038096///GO:0006956///GO:0006958///GO:0006955///GO:0045087///GO:0050776///GO:0006955///GO:0038096///GO:0006956///GO:0006958///GO:0006955///GO:0045087///GO:0038096///GO:0006956///GO:0006958///GO:0006955///GO:0045087///GO:0038096///GO:0006956///GO:0006958///GO:0006955///GO:0045087///GO:0006955///GO:0006955///GO:0006955///GO:0018298","GO:0005576///GO:0005576///GO:0005886///GO:0005576///GO:0016021///GO:0016020///GO:0005886///GO:0005576///GO:0016020///GO:0005576///GO:0016020///GO:0005576///GO:0016020///GO:0005576///GO:0016021///GO:0005886///GO:0005576///GO:0016020///GO:0005576",-72.3492063492064,47.4176470588235,-4.1618213315145,0.000212951693725891,0.037840896514041,-4.53368564310791
"206341_at","interleukin 2 receptor, alpha","IL2RA","3559","Homo sapiens interleukin 2 receptor, alpha (IL2RA), mRNA","269973860","NM_000417","10p15-p14","Chromosome 10, NC_000010.10 (6052657..6104333, complement)","drug binding///interleukin-2 binding///interleukin-2 receptor activity","Notch signaling pathway///activation-induced cell death of T cells///apoptotic process///cell proliferation///cell surface receptor signaling pathway///immune response///inflammatory response to antigenic stimulus///negative regulation of T cell proliferation///negative regulation of defense response to virus///negative regulation of immune response///negative regulation of inflammatory response///positive regulation of T cell differentiation///positive regulation of activated T cell proliferation///positive regulation of apoptotic process///regulation of T cell homeostatic proliferation","external side of plasma membrane///integral to membrane///plasma membrane","GO:0008144///GO:0019976///GO:0004911","GO:0007219///GO:0006924///GO:0006915///GO:0008283///GO:0007166///GO:0006955///GO:0002437///GO:0042130///GO:0050687///GO:0050777///GO:0050728///GO:0045582///GO:0042104///GO:0043065///GO:0046013","GO:0009897///GO:0016021///GO:0005886",-170.071957671958,82.3,-4.1596574775214,0.000214274884320712,0.037840896514041,-4.53373152105124
"207460_at","granzyme M (lymphocyte met-ase 1)","GZMM","3004","Homo sapiens granzyme M (lymphocyte met-ase 1) (GZMM), transcript variant 1, mRNA","385275108","NM_005317","19p13.3","Chromosome 19, NC_000019.9 (544034..549920)","serine-type endopeptidase activity///serine-type peptidase activity","apoptotic process///cytolysis///innate immune response///proteolysis","extracellular region","GO:0004252///GO:0008236","GO:0006915///GO:0019835///GO:0045087///GO:0006508","GO:0005576",-191.512169312169,96.9882352941176,-4.15721463274082,0.000215778373823913,0.037840896514041,-4.53378332485216
"208704_x_at","amyloid beta (A4) precursor-like protein 2","APLP2","334","Homo sapiens amyloid beta (A4) precursor-like protein 2, mRNA (cDNA clone MGC:8371 IMAGE:2820109), complete cds","33875362","BC000373","11q24","Chromosome 11, NC_000011.9 (129939716..130014706)","DNA binding///heparin binding///identical protein binding///protein binding///serine-type endopeptidase inhibitor activity///transition metal ion binding","G-protein coupled receptor signaling pathway///cellular copper ion homeostasis///cholesterol metabolic process///embryo development///extracellular matrix organization///forebrain development///locomotory behavior///mating behavior///midbrain development///neuromuscular process controlling balance///regulation of epidermal growth factor-activated receptor activity///regulation of protein binding///suckling behavior","integral to membrane///nucleus///plasma membrane","GO:0003677///GO:0008201///GO:0042802///GO:0005515///GO:0004867///GO:0046914","GO:0007186///GO:0006878///GO:0008203///GO:0009790///GO:0030198///GO:0030900///GO:0007626///GO:0007617///GO:0030901///GO:0050885///GO:0007176///GO:0043393///GO:0001967","GO:0016021///GO:0005634///GO:0005886",5290.97301587302,15089.1264705882,4.15523994383451,0.000217001290835594,0.037840896514041,-4.53382520906373
"205474_at","cytokine receptor-like factor 3","CRLF3","51379","Homo sapiens cytokine receptor-like factor 3 (CRLF3), transcript variant 1, mRNA","156142185","NM_015986","17q11.2","Chromosome 17, NC_000017.10 (29109702..29151778, complement)","","negative regulation of cell growth///positive regulation of JAK-STAT cascade///positive regulation of cell cycle arrest///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription, DNA-dependent","cytoplasm","","GO:0030308///GO:0046427///GO:0071158///GO:0045944///GO:0045893","GO:0005737",-779.371957671957,3002.74411764706,-4.15379455340478,0.000217900723536716,0.037840896514041,-4.53385587125731
