"ID","Gene.title","Gene.symbol","Gene.ID","Nucleotide.Title","GI","GenBank.Accession","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NM_000087_at","cyclic nucleotide gated channel alpha 1","CNGA1","1259","Homo sapiens cyclic nucleotide gated channel alpha 1 (CNGA1), transcript variant 2, mRNA","217035091","NM_000087","4p12","Chromosome 4, NC_000004.11 (47937994..48014961, complement)","cGMP binding///ion channel activity","phototransduction, visible light///regulation of rhodopsin mediated signaling pathway///rhodopsin mediated signaling pathway///transport///visual perception","integral to plasma membrane///plasma membrane","GO:0030553///GO:0005216","GO:0007603///GO:0022400///GO:0016056///GO:0006810///GO:0007601","GO:0005887///GO:0005886",-0.268096267121324,2.90531851242,-2.94091342134624,0.00498510777696285,0.703276429608141,-2.11890452903323
"NM_005694_at","COX17 cytochrome c oxidase copper chaperone","COX17","10063","Homo sapiens COX17 cytochrome c oxidase copper chaperone (COX17), nuclear gene encoding mitochondrial protein, mRNA","5031644","NM_005694","3q13.33","Chromosome 3, NC_000003.11 (119388372..119396243, complement)","copper chaperone activity///copper ion binding","brain development///copper ion transport///generation of precursor metabolites and energy///heart development","cytoplasm///mitochondrial intermembrane space","GO:0016531///GO:0005507","GO:0007420///GO:0006825///GO:0006091///GO:0007507","GO:0005737///GO:0005758",-0.307777506415444,8.8611467677,-2.93630636126159,0.00504833160666465,0.703276429608141,-2.12888862615103
"NM_005435_at","Rho guanine nucleotide exchange factor (GEF) 5","ARHGEF5","7984","Homo sapiens Rho guanine nucleotide exchange factor (GEF) 5 (ARHGEF5), mRNA","50959190","NM_005435","7q35","Chromosome 7, NC_000007.13 (144052489..144077725)","GTP binding///Rho guanyl-nucleotide exchange factor activity///phospholipid binding","actin cytoskeleton organization///intracellular signal transduction///myeloid dendritic cell chemotaxis///positive regulation of Rho GTPase activity///positive regulation of podosome assembly///regulation of Rho GTPase activity","cytoplasm///plasma membrane","GO:0005525///GO:0005089///GO:0005543","GO:0030036///GO:0035556///GO:0002408///GO:0032321///GO:0071803///GO:0032319","GO:0005737///GO:0005886",-0.4043426885625,5.05299928134,-2.92191354307189,0.00525069291929515,0.703276429608141,-2.16001350249277
"NM_002413_at","microsomal glutathione S-transferase 2","MGST2","4258","Homo sapiens microsomal glutathione S-transferase 2 (MGST2), transcript variant 1, mRNA","324120891","NM_002413","4q28.3","Chromosome 4, NC_000004.11 (140586922..140661899)","enzyme activator activity///glutathione peroxidase activity///glutathione transferase activity///leukotriene-C4 synthase activity","glutathione biosynthetic process///glutathione derivative biosynthetic process///leukotriene biosynthetic process///small molecule metabolic process///xenobiotic metabolic process","endoplasmic reticulum membrane///integral to membrane///intracellular membrane-bounded organelle///nuclear envelope///plasma membrane","GO:0008047///GO:0004602///GO:0004364///GO:0004464","GO:0006750///GO:1901687///GO:0019370///GO:0044281///GO:0006805","GO:0005789///GO:0016021///GO:0043231///GO:0005635///GO:0005886",-0.332408172819859,8.42097137242,-2.92059717179669,0.00526957308651255,0.703276429608141,-2.16285516993388
"NM_014672_at","KIAA0391","KIAA0391","9692","Homo sapiens KIAA0391 (KIAA0391), transcript variant 1, mRNA","375493514","NM_014672","14q13.2","Chromosome 14, NC_000014.8 (35591527..35743284)","","tRNA processing","mitochondrion","","GO:0008033","GO:0005739",-0.430537380555148,7.39877342366,-2.91729083951234,0.00531727352542103,0.703276429608141,-2.16998886922882
"NM_002713_at","protein phosphatase 1, regulatory subunit 8","PPP1R8","5511","Homo sapiens protein phosphatase 1, regulatory subunit 8 (PPP1R8), transcript variant 3, mRNA","315113852","NM_002713","1p35.3","Chromosome 1, NC_000001.10 (28157252..28178183)","DNA binding///RNA binding///endonuclease activity///protein binding///protein phosphatase type 1 regulator activity///protein serine/threonine phosphatase inhibitor activity///ribonuclease E activity","RNA catabolic process///RNA splicing///cell proliferation///mRNA processing///regulation of transcription, DNA-dependent///transcription, DNA-dependent","cytoplasm///nuclear speck///NOT nucleolus///nucleus///spliceosomal complex","GO:0003677///GO:0003723///GO:0004519///GO:0005515///GO:0008599///GO:0004865///GO:0008995","GO:0006401///GO:0008380///GO:0008283///GO:0006397///GO:0006355///GO:0006351","GO:0005737///GO:0016607///NOT GO:0005730///GO:0005634///GO:0005681",-0.268791061367646,8.05036481652,-2.91041295126557,0.00541779112301475,0.703276429608141,-2.18481142415137
"NM_014110_at","protein phosphatase 1, regulatory subunit 8","PPP1R8","5511","Homo sapiens protein phosphatase 1, regulatory subunit 8 (PPP1R8), transcript variant 1, mRNA","315113846","NM_014110","1p35.3","Chromosome 1, NC_000001.10 (28157252..28178183)","DNA binding///RNA binding///endonuclease activity///protein binding///protein phosphatase type 1 regulator activity///protein serine/threonine phosphatase inhibitor activity///ribonuclease E activity","RNA catabolic process///RNA splicing///cell proliferation///mRNA processing///regulation of transcription, DNA-dependent///transcription, DNA-dependent","cytoplasm///nuclear speck///NOT nucleolus///nucleus///spliceosomal complex","GO:0003677///GO:0003723///GO:0004519///GO:0005515///GO:0008599///GO:0004865///GO:0008995","GO:0006401///GO:0008380///GO:0008283///GO:0006397///GO:0006355///GO:0006351","GO:0005737///GO:0016607///NOT GO:0005730///GO:0005634///GO:0005681",-0.268791061367646,8.05036481652,-2.91041295126557,0.00541779112301475,0.703276429608141,-2.18481142415137
"NM_138558_at","protein phosphatase 1, regulatory subunit 8","PPP1R8","5511","Homo sapiens protein phosphatase 1, regulatory subunit 8 (PPP1R8), transcript variant 2, mRNA","315113851","NM_138558","1p35.3","Chromosome 1, NC_000001.10 (28157252..28178183)","DNA binding///RNA binding///endonuclease activity///protein binding///protein phosphatase type 1 regulator activity///protein serine/threonine phosphatase inhibitor activity///ribonuclease E activity","RNA catabolic process///RNA splicing///cell proliferation///mRNA processing///regulation of transcription, DNA-dependent///transcription, DNA-dependent","cytoplasm///nuclear speck///NOT nucleolus///nucleus///spliceosomal complex","GO:0003677///GO:0003723///GO:0004519///GO:0005515///GO:0008599///GO:0004865///GO:0008995","GO:0006401///GO:0008380///GO:0008283///GO:0006397///GO:0006355///GO:0006351","GO:0005737///GO:0016607///NOT GO:0005730///GO:0005634///GO:0005681",-0.268791061367646,8.05036481652,-2.91041295126557,0.00541779112301475,0.703276429608141,-2.18481142415137
"NM_006675_at","tetraspanin 9","TSPAN9","10867","Homo sapiens tetraspanin 9 (TSPAN9), transcript variant 1, mRNA","270132562","NM_006675","12p13.33-p13.32","Chromosome 12, NC_000012.11 (3186521..3395730)","","","integral to plasma membrane///membrane","","","GO:0005887///GO:0016020",-0.153383154919119,3.26880858028,-2.90969647771683,0.0054283631700621,0.703276429608141,-2.18635416882269
"NM_001003793_at","RNA binding motif, single stranded interacting protein 3","RBMS3","27303","Homo sapiens RNA binding motif, single stranded interacting protein 3 (RBMS3), transcript variant 1, mRNA","295148136","NM_001003793","3p24-p23","Chromosome 3, NC_000003.11 (29322803..30051886)","RNA binding///nucleotide binding","","cytoplasm///intracellular membrane-bounded organelle","GO:0003723///GO:0000166","","GO:0005737///GO:0043231",0.762858834702203,6.00920558866,2.90948035548241,0.00543155596468747,0.703276429608141,-2.18681948412478
"NM_014691_at","aquarius homolog (mouse)","AQR","9716","Homo sapiens aquarius homolog (mouse) (AQR), mRNA","58374127","NM_014691","15q14","Chromosome 15, NC_000015.9 (35148552..35261995, complement)","pre-mRNA intronic binding","mRNA splicing, via spliceosome","catalytic step 2 spliceosome","GO:0097157","GO:0000398","GO:0071013",0.333515573588235,7.72215447304,2.9089130659707,0.00543994490149624,0.703276429608141,-2.18804076056744
"NM_001014796_at","discoidin domain receptor tyrosine kinase 2","DDR2","4921","Homo sapiens discoidin domain receptor tyrosine kinase 2 (DDR2), transcript variant 1, mRNA","62420885","NM_001014796","1q23.3","Chromosome 1, NC_000001.10 (162602228..162750255)","ATP binding///collagen binding///protein binding///protein tyrosine kinase collagen receptor activity///transmembrane receptor protein tyrosine kinase activity","biomineral tissue development///cell adhesion///chondrocyte proliferation///chondrocyte proliferation///collagen fibril organization///collagen-activated tyrosine kinase receptor signaling pathway///endochondral bone growth///extracellular matrix organization///ossification///peptidyl-tyrosine phosphorylation///positive regulation of extracellular matrix disassembly///positive regulation of fibroblast migration///positive regulation of fibroblast migration///positive regulation of fibroblast proliferation///positive regulation of osteoblast differentiation///positive regulation of protein kinase activity///positive regulation of sequence-specific DNA binding transcription factor activity///protein autophosphorylation///regulation of bone mineralization///regulation of extracellular matrix disassembly///signal transduction","integral to plasma membrane///plasma membrane","GO:0005524///GO:0005518///GO:0005515///GO:0038062///GO:0004714","GO:0031214///GO:0007155///GO:0035988///GO:0035988///GO:0030199///GO:0038063///GO:0003416///GO:0030198///GO:0001503///GO:0018108///GO:0090091///GO:0010763///GO:0010763///GO:0048146///GO:0045669///GO:0045860///GO:0051091///GO:0046777///GO:0030500///GO:0010715///GO:0007165","GO:0005887///GO:0005886",0.483356414106619,5.99381199278,2.90855045431194,0.00544531342653377,0.703276429608141,-2.18882131840432
"NM_006182_at","discoidin domain receptor tyrosine kinase 2","DDR2","4921","Homo sapiens discoidin domain receptor tyrosine kinase 2 (DDR2), transcript variant 2, mRNA","62420883","NM_006182","1q23.3","Chromosome 1, NC_000001.10 (162602228..162750255)","ATP binding///collagen binding///protein binding///protein tyrosine kinase collagen receptor activity///transmembrane receptor protein tyrosine kinase activity","biomineral tissue development///cell adhesion///chondrocyte proliferation///chondrocyte proliferation///collagen fibril organization///collagen-activated tyrosine kinase receptor signaling pathway///endochondral bone growth///extracellular matrix organization///ossification///peptidyl-tyrosine phosphorylation///positive regulation of extracellular matrix disassembly///positive regulation of fibroblast migration///positive regulation of fibroblast migration///positive regulation of fibroblast proliferation///positive regulation of osteoblast differentiation///positive regulation of protein kinase activity///positive regulation of sequence-specific DNA binding transcription factor activity///protein autophosphorylation///regulation of bone mineralization///regulation of extracellular matrix disassembly///signal transduction","integral to plasma membrane///plasma membrane","GO:0005524///GO:0005518///GO:0005515///GO:0038062///GO:0004714","GO:0031214///GO:0007155///GO:0035988///GO:0035988///GO:0030199///GO:0038063///GO:0003416///GO:0030198///GO:0001503///GO:0018108///GO:0090091///GO:0010763///GO:0010763///GO:0048146///GO:0045669///GO:0045860///GO:0051091///GO:0046777///GO:0030500///GO:0010715///GO:0007165","GO:0005887///GO:0005886",0.483356414106619,5.99381199278,2.90855045431194,0.00544531342653377,0.703276429608141,-2.18882131840432
"NM_004804_at","cytosolic iron-sulfur protein assembly 1","CIAO1","9391","Homo sapiens cytosolic iron-sulfur protein assembly 1 (CIAO1), mRNA","38570089","NM_004804","2q11.2","Chromosome 2, NC_000002.11 (96931884..96939917)","","chromosome segregation///iron-sulfur cluster assembly///positive regulation of cell proliferation///regulation of transcription from RNA polymerase II promoter///small molecule metabolic process","CIA complex///MMXD complex","","GO:0007059///GO:0016226///GO:0008284///GO:0006357///GO:0044281","GO:0097361///GO:0071817",-0.142443925444856,6.39428263176,-2.9052561719185,0.00549431211150998,0.703276429608141,-2.1959096412136
"NM_001025070_at","ribosomal protein S14","RPS14","6208","Homo sapiens ribosomal protein S14 (RPS14), transcript variant 2, mRNA","68160914","NM_001025070","5q31-q33","Chromosome 5, NC_000005.9 (149823792..149829319, complement)","RNA binding///mRNA 5'-UTR binding///structural constituent of ribosome///translation regulator activity","RNA metabolic process///SRP-dependent cotranslational protein targeting to membrane///cellular protein metabolic process///erythrocyte differentiation///gene expression///mRNA metabolic process///maturation of SSU-rRNA///negative regulation of transcription from RNA polymerase II promoter///nuclear-transcribed mRNA catabolic process, nonsense-mediated decay///regulation of translation///ribosomal small subunit assembly///ribosomal small subunit assembly///translation///translation///translation///translational elongation///translational initiation///translational termination///viral infectious cycle///viral process///viral transcription","cytosol///cytosolic small ribosomal subunit///mitochondrion///nucleolus","GO:0003723///GO:0048027///GO:0003735///GO:0045182","GO:0016070///GO:0006614///GO:0044267///GO:0030218///GO:0010467///GO:0016071///GO:0030490///GO:0000122///GO:0000184///GO:0006417///GO:0000028///GO:0000028///GO:0006412///GO:0006412///GO:0006412///GO:0006414///GO:0006413///GO:0006415///GO:0019058///GO:0016032///GO:0019083","GO:0005829///GO:0022627///GO:0005739///GO:0005730",-0.157460301580882,13.1655980118,-2.90453417610425,0.00550510562625999,0.703276429608141,-2.19746245263175
"NM_001025071_at","ribosomal protein S14","RPS14","6208","Homo sapiens ribosomal protein S14 (RPS14), transcript variant 1, mRNA","68160921","NM_001025071","5q31-q33","Chromosome 5, NC_000005.9 (149823792..149829319, complement)","RNA binding///mRNA 5'-UTR binding///structural constituent of ribosome///translation regulator activity","RNA metabolic process///SRP-dependent cotranslational protein targeting to membrane///cellular protein metabolic process///erythrocyte differentiation///gene expression///mRNA metabolic process///maturation of SSU-rRNA///negative regulation of transcription from RNA polymerase II promoter///nuclear-transcribed mRNA catabolic process, nonsense-mediated decay///regulation of translation///ribosomal small subunit assembly///ribosomal small subunit assembly///translation///translation///translation///translational elongation///translational initiation///translational termination///viral infectious cycle///viral process///viral transcription","cytosol///cytosolic small ribosomal subunit///mitochondrion///nucleolus","GO:0003723///GO:0048027///GO:0003735///GO:0045182","GO:0016070///GO:0006614///GO:0044267///GO:0030218///GO:0010467///GO:0016071///GO:0030490///GO:0000122///GO:0000184///GO:0006417///GO:0000028///GO:0000028///GO:0006412///GO:0006412///GO:0006412///GO:0006414///GO:0006413///GO:0006415///GO:0019058///GO:0016032///GO:0019083","GO:0005829///GO:0022627///GO:0005739///GO:0005730",-0.157460301580882,13.1655980118,-2.90453417610425,0.00550510562625999,0.703276429608141,-2.19746245263175
